modelId,since-create,since-last-model-update,has-license,what-license,what-library,what-task,num-commit,num-discussion,model-size,num-update,update-interval,since-last-update,num-update-contributor,isEnglish,num-code-block,num-inline-code,num-list,num-link,num-img,num-table,num-emoji,num-heading,num-word,has-description,has-uses,has-limitations-and-bias,has-training,has-evaluation,quality
LoneStriker/OpenCodeInterpreter-CL-34B-5.0bpw-h6-exl2,-0.867927299,-0.838512652,-1.252793489,-0.810340341,0.299298984,0.690065644,-0.446011826,-0.121623863,0.477404852,-0.358147335,-0.60114212,-0.839039656,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.211294412,-0.057377764,-0.486313316,0.315375399,-0.207620826,-0.222090624,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
DragosGorduza/FRPile_GPL_test_pipeline_DragosGorduza-FRPile_MLM_Basel-MISTRAL_FULL-notrescaled_20000,-0.871515203,-0.842810943,-1.252793489,-0.810340341,0.666771963,-1.361188309,0.124389666,-0.121623863,-0.170993836,-0.358147335,-0.606215953,-0.842969705,-0.260176026,0.202999486,1.168556195,0.016041972,-0.70701417,-0.076023159,-0.100524931,-0.486313316,-0.136523566,-0.110892746,-0.064399711,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
sharren/vit-dropout-v7,-0.875103107,-0.847109234,0.798216154,-0.461010685,1.080179064,-0.403936464,0.295510113,-0.121623863,-0.203083562,-0.054991913,-0.819316942,-0.846899755,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.235704228,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
kangXn/enmr26000,-0.878691012,-0.851407525,-1.252793489,-0.810340341,1.217981431,0.55331538,-0.446011826,-0.121623863,-0.104397817,-0.358147335,-0.616363619,-0.850829804,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.278930039,-0.100524931,-0.486313316,0.089425917,2.694221572,-0.037172503,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
TransferGraph/Jeevesh8_bert_ft_cola-60-finetuned-lora-ag_news,-0.878691012,-0.851407525,-1.252793489,-0.810340341,-0.57344934,0.55331538,-0.446011826,-0.121623863,-0.21412188,-0.358147335,-0.616363619,-0.850829804,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.27654504,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
danylov/Reinforce-Cartpolev1,-0.882278916,-0.855705816,-1.252793489,-0.810340341,-1.584000031,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,-0.621437452,-0.854759854,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
TransferGraph/Jeevesh8_6ep_bert_ft_cola-12-finetuned-lora-tweet_eval_hate,-0.88586682,-0.860004107,-1.252793489,-0.810340341,-0.57344934,0.55331538,-0.446011826,-0.121623863,-0.214122078,-0.358147335,-0.626511285,-0.858689904,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.27654504,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
pcmill/masked-lm-tpu,-0.889454725,-0.864302398,0.798216154,1.634967251,1.355783798,-0.540686728,-0.217851229,-0.121623863,-0.214127239,0.248163508,-0.864981439,-0.862619953,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.097424048,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.181249812,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
SGaleshchuk/Llama-2-13b-summarization_ukr_dpo,-0.893042629,-0.868600689,-1.252793489,-0.810340341,-1.584000031,-1.361188309,-0.331931527,-0.042557921,-0.210751496,-0.206569624,-0.78380011,-0.866550003,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.419199335,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.304906715,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
tptodorov/q-FrozenLake-v1-4x4-noSlippery,-0.896630533,-0.87289898,-1.252793489,-0.810340341,-1.584000031,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,-0.641732784,-0.870480052,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
YusufTree/rl_course_vizdoom_health_gathering_supreme,-0.900218437,-0.877197271,-1.252793489,-0.810340341,0.528969596,0.416565117,-0.217851229,-0.121623863,-0.21075579,-0.358147335,-0.646806617,-0.874410102,-0.260176026,0.202999486,0.376987298,0.35857196,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.233435294,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
fhai50032/Hindi-Unicode-Tokenizer-18K,-0.903806342,-0.881495562,-1.252793489,-0.810340341,1.355783798,-1.361188309,-0.388971676,-0.121623863,-0.214127239,-0.358147335,-0.65188045,-0.878340151,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.278930039,-0.100524931,-0.486313316,0.089425917,2.694221572,-0.037172503,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
